품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
201604510,명세핀정6밀리그램(독세핀염산염),Myungcephin Tab. 6mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2016-07-21,의약품,5095,정상,,독세핀염산염,"규화미결정셀룰로오스,황색4호알루미늄레이크,콜로이드성이산화규소,스테아르산마그네슘,청색1호알루미늄레이크",,전문의약품,완제의약품,신고,제조,,타원형,,,11.13,5.09,N,"8806519044304,8806519044311,8806519044328,8806519044335",N06AA12,,,,Doxepin Hydrochloride
200302218,명심고카타플라스마,Myungsimgo Cataplasma,(주)녹십자,GC Biopharma Corp.,2003-01-23,의약품,221,정상,,살리실산글리콜/L-멘톨/토코페롤아세테이트/황백연조엑스(3.3→1),"타르타르산,폴리프로필렌필름,폴리소르베이트80,소르비탄세스퀴올레에이트,글리세린,메틸파라벤,폴리아크릴산나트륨,젤라틴,니카졸 TS-620,에데트산나트륨수화물,프로필파라벤,카르복시메틸셀룰로오스나트륨,카올린,건조수산화알루미늄겔,정제수,부직포",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806436010406,8806436010413,8806436010420,8806436010437,8806436010444,8806436010451,8806436010468,8806436010475,8806436010482",M02AC,,200302218,,Glycol Salicylate/L-Menthol/Tocopherol Acetate/Phellodendron Bark Soft Extract (3.3→1)
201007257,명인갈란타민서방캡슐16밀리그램(갈란타민브롬화수소산염),Myungin Galantamine PR Cap. 16mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2010-11-29,의약품,5009,정상,,갈란타민브롬화수소산염,"에틸셀룰로오스,히프로멜로오스,구형백당,탤크,시트르산트리에틸,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,17.60,6.07,N,"8806519033506,8806519033513,8806519033520,8806519033537,8806519033544",N06DA04,,,,Galantamine Hydrobromide
201007258,명인갈란타민서방캡슐24밀리그램(갈란타민브롬화수소산염),Myungin Galantamine PR Cap. 24mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2010-11-29,의약품,5010,정상,,갈란타민브롬화수소산염,"에틸셀룰로오스,히프로멜로오스,구형백당,탤크,시트르산트리에틸,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,19.10,6.63,N,"8806519033407,8806519033414,8806519033421,8806519033438",N06DA04,,,,Galantamine Hydrobromide
200810508,명인갈란타민서방캡슐8밀리그램(갈란타민브롬화수소산염),Myungin Galantamine PR Cap. 8mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2008-10-20,의약품,443,정상,,갈란타민브롬화수소산염,"에틸셀룰로오스,히프로멜로오스,구형백당,탤크,시트르산트리에틸,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,14.20,5.05,N,"8806519032301,8806572021106,8806519032318,8806519032325,8806519032332,8806519032349,8806519032356",N06DA04,200810508,,,Galantamine Hydrobromide
199500892,명인날카리신정50밀리그램(벤즈브로마론),Myungin Narcaricin Tab. 50mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1995-03-27,의약품,276,정상,,벤즈브로마론,"미결정셀룰로오스,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,원형,,,7.4,7.4,Y,"8806519004902,8806519004919,8806519004926,8806519004933",M04AB03,,,,Benzbromarone
199301193,명인디스그렌캡슐(트리플루살),Myungin Disgren Cap.,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1993-12-13,의약품,261,정상,,트리플루살,캡슐,,전문의약품,완제의약품,허가,제조,,장방형,,,19.10,6.63,Y,"8806519005008,8806519005015,8806519005022,8806519005039",B01AC18,,,,Triflusal
200401244,명인디스그렌캡슐150밀리그램(트리플루살),Myungin Disgren Cap. 150mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2004-03-24,의약품,346,정상,,트리플루살,캡슐,,전문의약품,완제의약품,허가,제조,,장방형,,,15.70,5.57,N,"8806519005107,8806519005114,8806519005121",B01AC18,,,,Triflusal
200903981,명인레프루노미드(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2009-06-08,의약품,769,정상,,트리에틸올소포메이트/4-트리플루오로메틸아닐린/에틸아세토아세테이트/염화티오닐,"초산나트륨 삼수화물,디클로로메탄,수산화칼륨,황산마그네슘,하이드록실아민염산,염산,톨루엔,활성탄,무수초산,에탄올,빙초산,정제수",,,원료의약품,신고,제조,,,,,,,N,,,,,,Triethyl Orthoformate/4-Trifluoromethylaniline/Ethyl Acetoacetate/Thionyl Chloride
200612755,명인로자탄칼륨(원료)(수출용),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2006-12-29,의약품,5001,정상,,2-n-부틸-4-클로로-5-퍼밀-1-[2-(1H-테트라졸-5-일)비페닐-4-일]메틸이미다졸/{2-부틸-5-클로로-3-[2´-(2-트리틸-2H-테트라졸-5-일)-비페닐-4-일 메틸]-3H-이미다졸-4일}-메탄올/2-N-부틸-4(5)-클로로-1H-이미다졸-5(4)-카르복스알데히드/N-(트리페닐메틸)-5-(4´-브로모메틸비페닐-2-일)-테트라졸,"메탄올,탄산칼륨,수산화칼륨,아세톤,디메틸아세트아미드,소듐보로하이드라이드,이소프로필알콜,염산,활성탄,초산에틸,정제수",,,원료의약품,신고,제조,,,,,,,N,,,,,,2-N-Butyl-4-Chloro-5-Formyl-1-[2'-(1H-Tetrazol-5-Yl)Biphenyl-4-Yl]Methylimidazole/{2-Butyl-5-Chloro-3-[(2'-(2-Trityl-2H-Tetrazol-5-Yl)Biphenyl-4-Yl)Methyl]-3H-Imidazol-4-Yl}Methanol/2-N-Butyl-4(5)-Chloro-1H-Imidazole-5(4)-Carboxaldehyde/N-(Triphenylmethyl)-5-(4'-Bromomethylbiphenyl-2-Yl-)Tetrazole
202005291,명인리바록사반정10밀리그램,Myungin Rivaroxaban Tab. 10mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2020-07-23,의약품,5142,정상,,리바록사반(미분화),"라우릴황산나트륨,크로스카르멜로오스나트륨,미결정셀룰로오스,히프로멜로오스,유당수화물,스테아르산마그네슘,오파드라이Ⅱ85F640009분홍색",,전문의약품,완제의약품,허가,제조,,원형,,,5.3,5.3,N,"8806519049910,8806519049927,8806519049903",B01AF01,202005291,,,Rivaroxaban Micronized
202005292,명인리바록사반정15밀리그램,Myungin Rivaroxaban Tab. 15mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2020-07-23,의약품,5143,정상,,리바록사반(미분화),"라우릴황산나트륨,크로스카르멜로오스나트륨,미결정셀룰로오스,히프로멜로오스,유당수화물,오파드라이 II 85F665037 갈색,스테아르산마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806519049811,8806519049828,8806519049804",B01AF01,202005292,,,Rivaroxaban Micronized
202002559,명인리바록사반정2.5밀리그램,Myungin Rivaroxaban Tab. 2.5mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2020-04-10,의약품,5139,정상,,리바록사반(미분화),"라우릴황산나트륨,크로스카르멜로오스나트륨,오파드라이II 85F22093 노란색,미결정셀룰로오스,히프로멜로오스,유당수화물,스테아르산마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806519049514,8806519049521,8806519049507",B01AF01,202002559,,,Rivaroxaban Micronized
202001884,명인리바록사반정20밀리그램,Myungin Rivaroxaban Tab. 20mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2020-03-18,의약품,5136,정상,,리바록사반(미분화),"라우릴황산나트륨,크로스카르멜로오스나트륨,미결정셀룰로오스,히프로멜로오스,유당수화물,스테아르산마그네슘,오파드라이 II 85F665036 갈색",,전문의약품,완제의약품,허가,제조,,원형,,,6.6,6.6,N,"8806519048906,8806519048913,8806519048920",B01AF01,202001884,,,Rivaroxaban Micronized
200401250,명인발프로산나트륨(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2004-10-14,의약품,204,정상,,발프로산/수산화나트륨,"메탄올,헥산",,,원료의약품,신고,제조,,,,,,,N,,,,,,Valproic Acid/Sodium Hydroxide
200401249,명인발프로산마그네슘(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2004-06-07,의약품,198,정상,,발프로산/마그네슘,"메탄올,요오드,아세톤",,,원료의약품,신고,제조,,,,,,,N,,,,,,Valproic Acid/Magnesium
198600614,명인벤즈트로핀메실산염정1밀리그램,Myungin Benztropine mesylate Tab. 1mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1986-02-17,의약품,109,정상,,벤즈트로핀메실산염,"유당수화물,콜로이드성이산화규소,스테아르산마그네슘,탤크,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,6.5,6.5,N,"8806519006005,8806519006012,8806519006029",N04AC01,,,,Benztropine Mesylate
198500629,명인벤즈트로핀메실산염정2밀리그램,Myungin Benztropine mesylate Tab. 2mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1985-04-17,의약품,108,정상,,벤즈트로핀메실산염,"유당수화물,콜로이드성이산화규소,스테아르산마그네슘,탤크,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,7.5,7.5,N,"8806519006104,8806519006111,8806519006128",N04AC01,,,,Benztropine Mesylate
200501167,명인벤즈트로핀메실산염(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2005-08-10,의약품,213,정상,,3-트로판올/브로모디페닐메탄,"수산화나트륨,아세톤,메탄설폰산,아세트산무수물,헥산,히드로브롬산,톨루엔,에탄올,정제수",,,원료의약품,신고,제조,,,,,,,N,,,,,,3-Tropanol/Bromodiphenylmethane
199101086,명인부스피론염산염정5밀리그램,Myungin Buspirone HCl Tab. 5mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1991-09-17,의약품,96,정상,,부스피론염산염,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,콜로이드성이산화규소,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,장방형,,,7.9,4.6,N,"8806519007101,8806519007118,8806519007125,8806519007132,8806519007149",N05BE01,,,,Buspirone Hydrochloride
199101080,명인부스피론염산염정10밀리그램,Myungin Buspirone HCl Tab. 10mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1991-09-17,의약품,192,정상,,부스피론염산염,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,콜로이드성이산화규소,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,타원형,,,10,6,N,"8806519007002,8806519007019,8806519007026,8806519007033,8806519007040,8806519007057",N05BE01,,,,Buspirone Hydrochloride
200300912,명인브롬페리돌(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2003-09-19,의약품,185,정상,,"4-클로로-1,1'-에틸렌디옥시-1-(4-풀루오르페닐)부탄/4-(4-브로모페닐)-4-하이드록시피페리딘","메탄올,중탄산칼륨,아세톤,염산,요오드화칼륨,활성탄,톨루엔,암모니아수,초산에틸,정제수",,,원료의약품,신고,제조,,,,,,,N,,,,,,"4-Chloro-1,1'-Ethylenedioxy-1-(4-Fluorophenyl)Butane/4-(4-Chlorophenyl)-4-Hydroxypiperidine"
199301197,명인세파클러캡슐,Myungin Cefaclor Cap.,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1993-01-06,의약품,145,정상,,세파클러수화물,"스테아르산마그네슘,전분글리콜산나트륨,캡슐",,전문의약품,완제의약품,신고,제조,,장방형,,,17.60,6.07,N,"8806519006500,8806519006517,8806519006524",J01DC04,199301197,,,Cefaclor Hydrate
200802432,명인수마트립탄(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2008-03-03,의약품,382,정상,,4-하이드라지노-N-메틸벤젠메탄설폰아마이드염산염/4-클로로-1-하이드록시부탄설폰산나트륨염/포름알데히드(37wt%),"인산일수소나트륨,탄산칼륨,수산화나트륨,무수황산마그네슘,메탄올,수소화 붕소나트륨,이소프로필알콜,염산,분말활성탄,메틸렌클로라이드,초산에틸,에탄올,정제수",,,원료의약품,허가,제조,,,,,,,N,,,,,,4-Hydrazino-N-Methyl Benzene Methanesulfonamide Hydrochloride/4-chloro-1-Hydroxybutane Sulphonic Acid Sodium Salt/Formaldehyde Solution 37%
200401245,명인수마트립탄숙신산염(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2004-04-01,의약품,347,정상,,4-히드라지노-N-메칠벤젠메탄설폰아마이드염산염/4-클로로-1-히드록시부탄설폰산나트륨염/포르말린/숙신산,"무수인산일수소나트륨,탄산칼륨,수산화나트륨,무수황산마그네슘,디클로로메탄,메탄올,수소화붕소나트륨,아세트산에틸,이소프로필알콜,염산,활성탄,에탄올,정제수",,,원료의약품,허가,제조,,,,,,,N,,,,,,4-Hydrazino-N-Methyl Benzene Methanesulfonamide Hydrochloride/4-chloro-1-Hydroxybutane Sulphonic Acid Sodium Salt/Formalin/Succinic Acid
200708507,명인시부트라민(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2007-07-24,의약품,375,정상,,1-[1-(4-클로로페닐)시클로부틸]-3-메틸부틸아민,"수산화나트륨,메탄올,무수황산마그네슘,이소프로필알콜,개미산,염산,포름알데히드(37wt%),톨루엔,초산에틸,정제수",,,원료의약품,신고,제조,,,,,,,N,,,,,,1-[1-(4-Chlorophenyl)Cyclobutyl]-3-Methylbutylamine
200900746,명인시부트라민말레산염(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2009-01-20,의약품,766,정상,,시부트라민/말레산,에틸아세테이트,,,원료의약품,신고,제조,,,,,,,N,,,,,,Sibutramine/Maleic Acid
201001265,명인아리피프라졸(원료),,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2010-02-05,의약품,783,정상,,"디에탄올아민/브롬산/2,3-디클로로아닐린/7-하이드록시 3,4-디하이드로2(1H)-퀴놀리논/1,4-디브로모부탄","탄산칼륨,무수황산마그네슘,디클로로메탄,수산화칼륨,이소프로필알콜,탄산나트륨,헥산,실리카겔,톨루엔,테트라부틸암모늄브로마이드,에탄올,정제수",,,원료의약품,신고,제조,,,,,,,N,,,,,,"Diethanolamine/Bromic Acid/2,3-Dichloroaniline/7-Hydroxy-3,4-Dihydroquinolin-2(1H)-One/1,4-Dibromobutane"
199301170,명인아미카신주250밀리그램(황산아미카신)(수출용),Myungin Amikacin Inj. 250mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1993-01-07,의약품,234,정상,,황산아미카신,"아황산수소나트륨,구연산나트륨,주사용수,황산",,전문의약품,완제의약품,신고,제조,,,,,,,N,8806519006609,J01GB06,,,,Amikacin Sulfate
199301171,명인아미카신주500밀리그램(황산아미카신)(수출용),Myungin Amikacin Inj. 500mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",1993-01-07,의약품,235,정상,,황산아미카신,"아황산수소나트륨,구연산나트륨,주사용수,황산",,전문의약품,완제의약품,신고,제조,,,,,,,N,8806519006708,J01GB06,,,,Amikacin Sulfate
