품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
201504250,에소리움정40mg(에스오메프라졸마그네슘이수화물)(수출명: FRIGERD tablet 40mg),Esorium Tab. 40mg,(주)씨티씨바이오,CTCBIO INC.,2015-06-30,의약품,5046,정상,,에스오메프라졸마그네슘이수화물,"수산화나트륨,푸마르산스테아릴나트륨,미결정셀룰로오스,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,탤크,전분글리콜산나트륨,메타아크릴산ㆍ아크릴산에틸공중합체분산액,D-만니톨,시트르산트리에틸,적색산화철",,전문의약품,완제의약품,허가,제조,,원형,,,7.5,7.5,N,"8806695015402,8806695015419,8806695015426,8806695015433",A02BC05,,,,Esomeprazole Magnesium Dihydrate
202104524,에소리움플러스정20/800밀리그램,EsoriumPlus Tab. 20/800mg,(주)씨티씨바이오,CTCBIO INC.,2021-06-14,의약품,5172,정상,,에스오메프라졸마그네슘삼수화물/탄산수소나트륨,"미결정셀룰로오스,아르기닌,코포비돈,스테아릴푸마르산나트륨,오파드라이분홍색 (AMBII88A540035),전분글리콜산나트륨,히드록시프로필셀룰로오스,산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.6,8.2,N,"8806695027108,8806695027115",A02BC,202104524,,,Esomeprazole Magnesium Trihydrate/Sodium Bicarbonate
202104754,에소마크듀오정20/800밀리그램,Esomachplus Tab.20/800mg,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2021-06-18,의약품,5207,정상,,에스오메프라졸마그네슘삼수화물/탄산수소나트륨,"미결정셀룰로오스,아르기닌,코포비돈,스테아릴푸마르산나트륨,오파드라이분홍색 (AMBII88A540035),전분글리콜산나트륨,히드록시프로필셀룰로오스,산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.5,8.1,N,"8806459072504,8806459072511",A02BC,202104754,,,Esomeprazole Magnesium Trihydrate/Sodium Bicarbonate
201603023,에소마크정20밀리그램(에스오메프라졸마그네슘삼수화물),Esomach Tab. 20mg,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2016-05-30,의약품,5094,정상,,에스오메프라졸마그네슘삼수화물(미분화),"오파드라이II 흰색(85F18422),수산화마그네슘,L-아르기닌,미결정셀룰로오스,크로스포비돈,오파드라이 II 분홍색(85F64732),포비돈,스테아릴푸마르산나트륨,아크릴이즈흰색(93A18597),D-만니톨,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,7.9,7.9,N,"8806459060716,8806459060709",A02BC05,,,,Esomeprazole Magnesium Trihydrate (Micronized)
201603022,에소마크정40밀리그램(에스오메프라졸마그네슘삼수화물),Esomach Tab. 40mg,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2016-05-30,의약품,5093,정상,,에스오메프라졸마그네슘삼수화물(미분화),"오파드라이II 흰색(85F18422),수산화마그네슘,L-아르기닌,미결정셀룰로오스,크로스포비돈,포비돈,스테아릴푸마르산나트륨,오파드라이II빨간색(85F15458),아크릴이즈흰색(93A18597),D-만니톨,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,10.1,10.1,N,"8806459060815,8806459060808",A02BC05,,,,Esomeprazole Magnesium Trihydrate (Micronized)
202002267,에소마크주(에스오메프라졸나트륨),Esomach inj.,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2020-03-31,의약품,5172,정상,,에스오메프라졸나트륨,"수산화나트륨,에데트산나트륨수화물",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806459068804,8806459068811,8806459068828",A02BC05,,,,Esomeprazole Sodium
201503041,에소마크캡슐20mg(에스오메프라졸마그네슘이수화물),Esomach Cap. 20mg,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2015-05-21,의약품,5072,정상,,에스오메프라졸마그네슘과립,"상부 청록색, 하부 미황색 캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,14,5,N,"8806459058409,8806459058416,8806459058423",A02BC05,201503041,,,Esomeprazole Magnesium Granules
201503052,에소마크캡슐40mg(에스오메프라졸마그네슘이수화물),Esomach Cap. 40mg,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2015-05-21,의약품,5073,정상,,에스오메프라졸마그네슘과립,"상, 하부 초록색 캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,15.7,5.57,N,"8806459058508,8806459058515,8806459058522",A02BC05,201503052,,,Esomeprazole Magnesium Granules
202104740,에소맥스듀오정20/800밀리그램,ESOMAXDUO tab 20/800mg,(주)팜젠사이언스,"PharmGen Science, Inc.",2021-06-18,의약품,5220,정상,,에스오메프라졸마그네슘삼수화물/탄산수소나트륨,"미결정셀룰로오스,아르기닌,코포비돈,스테아릴푸마르산나트륨,오파드라이분홍색 (AMBII88A540035),전분글리콜산나트륨,히드록시프로필셀룰로오스,산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.5,8.1,N,"8806701052308,8806701052315",A02BC,202104740,,,Esomeprazole Magnesium Trihydrate/Sodium Bicarbonate
201404824,에소맥스정20mg(에스오메프라졸마그네슘삼수화물),ESOMAX Tab. 20mg,(주)팜젠사이언스,"PharmGen Science, Inc.",2014-10-21,의약품,5064,정상,,에스오메프라졸마그네슘삼수화물,"오파드라이II흰색(85F18422),아크릴이즈분홍색(93A84421),저치환도히드록시프로필셀룰로오스,트리에틸시트르산염,스테아릴푸마르산나트륨,D-만니톨,무수인산삼나트륨,산화마그네슘,히드록시프로필셀룰로오스",,전문의약품,완제의약품,허가,제조,,원형,,,7.2,7.2,N,"8806701037008,8806701037015,8806701037022",A02BC05,,,,Esomeprazole Magnesium Trihydrate
201404825,에소맥스정40mg(에스오메프라졸마그네슘삼수화물),ESOMAX Tab. 40mg,(주)팜젠사이언스,"PharmGen Science, Inc.",2014-10-21,의약품,5065,정상,,에스오메프라졸마그네슘삼수화물,"오파드라이II흰색(85F18422),저치환도히드록시프로필셀룰로오스,트리에틸시트르산염,아크릴이즈분홍색(93A640002),스테아릴푸마르산나트륨,D-만니톨,무수인산삼나트륨,산화마그네슘,히드록시프로필셀룰로오스",,전문의약품,완제의약품,허가,제조,,원형,,,9.3,9.3,N,"8806701037206,8806701037213",A02BC05,,,,Esomeprazole Magnesium Trihydrate
202107366,에소메가정20/800밀리그램,Esomega Tab. 20/800mg,(주)일화,"IL HWA CO.,LTD.",2021-11-09,의약품,5212,정상,,에스오메프라졸마그네슘삼수화물/탄산수소나트륨,"오파드라이AMBII분홍색(88A540035),미결정셀룰로오스,L-아르기닌,크로스포비돈,코포비돈,콜로이드성이산화규소,스테아르산마그네슘,탤크,산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.6,8.1,N,"8806409042403,8806409042410",A02BC,,,,Esomeprazole Magnesium Trihydrate/Sodium Bicarbonate
201907455,에소메딘정20밀리그램(에스오메프라졸마그네슘삼수화물),Esomedin Tab. 20mg,지엘파마(주),GL Pharma,2019-10-25,의약품,252,정상,,에스오메프라졸마그네슘삼수화물,"아크릴이즈분홍색(93A84421),푸마르산스테아릴나트륨,저치환도 히드록시프로필셀룰로오스,히프로멜로오스,오파드라이흰색(03B28796),D-만니톨,산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,7.4,7.4,N,"8806497023704,8806497023711",A02BC05,201907455,,,Esomeprazole Magnesium Trihydrate
201907454,에소메딘정40밀리그램(에스오메프라졸마그네슘삼수화물),Esomedin Tab. 40mg,지엘파마(주),GL Pharma,2019-10-25,의약품,251,정상,,에스오메프라졸마그네슘삼수화물,"푸마르산스테아릴나트륨,저치환도 히드록시프로필셀룰로오스,히프로멜로오스,오파드라이흰색(03B28796),아크릴이즈분홍색(93A640002),D-만니톨,산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,9.5,9.5,N,"8806497023605,8806497023612",A02BC05,201907454,,,Esomeprazole Magnesium Trihydrate
202107383,에소메딘플러스정20/800밀리그램,Esomedin plus tab. 20/800mg,지엘파마(주),GL Pharma,2021-11-10,의약품,291,정상,,에스오메프라졸마그네슘삼수화물/탄산수소나트륨,"오파드라이AMBII분홍색(88A540035),미결정셀룰로오스,L-아르기닌,크로스포비돈,코포비돈,콜로이드성이산화규소,스테아르산마그네슘,탤크,산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.6,8.1,N,"8806497027603,8806497027610",A02BC,202107383,,,Esomeprazole Magnesium Trihydrate/Sodium Bicarbonate
201508410,에소메라정20밀리그램(에스오메프라졸마그네슘삼수화물),Esomera Tab. 20mg,(주)에이프로젠바이오로직스,Aprogen Biologics Inc.,2015-12-23,의약품,5126,정상,,에스오메프라졸마그네슘삼수화물,"오파드라이흰색(20A680000),트리에틸시트르산염,L-아르기닌,크로스포비돈,포비돈,아크릴이즈분홍색(93A640002),무수유당,스테아릴푸마르산나트륨,산화마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,8.4,8.4,N,"8806452089202,8806452089219",A02BC05,,,,Esomeprazole Magnesium Trihydrate
201508409,에소메라정40밀리그램(에스오메프라졸마그네슘삼수화물),Esomera Tab. 40mg,(주)에이프로젠바이오로직스,Aprogen Biologics Inc.,2015-12-23,의약품,5125,정상,,에스오메프라졸마그네슘삼수화물,"오파드라이흰색(20A680000),트리에틸시트르산염,L-아르기닌,크로스포비돈,포비돈,아크릴이즈분홍색(93A640002),무수유당,스테아릴푸마르산나트륨,산화마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,10.1,10.1,N,"8806452089004,8806452089011",A02BC05,,,,Esomeprazole Magnesium Trihydrate
202003714,에소메정20밀리그램(에스오메프라졸마그네슘삼수화물),Esome Tab. 20mg,(주)엘앤씨바이오,L&C BIO,2020-05-21,의약품,131,정상,,에스오메프라졸마그네슘삼수화물,"저치환도히드록시프로필셀룰로오스,푸마르산스테아릴나트륨,히프로멜로오스,오파드라이흰색(03B28796),아크릴이즈 분홍색(93A84421),D-만니톨,산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,7.3,7.3,N,"8800605008102,8806613064505,8800605008119,8806613064512",A02BC05,,,,Esomeprazole Magnesium Trihydrate
202001244,에소메정40밀리그램(에스오메프라졸마그네슘삼수화물),Esome Tab. 40mg,(주)엘앤씨바이오,L&C BIO,2020-02-21,의약품,72,정상,,에스오메프라졸마그네슘삼수화물,"저치환도히드록시프로필셀룰로오스,푸마르산스테아릴나트륨,히프로멜로오스,오파드라이흰색(03B28796),아크릴이즈 분홍색(93A640002),D-만니톨,산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,9.4,9.4,N,"8800605005408,8806613059907,8800605005415,8806613059914",A02BC05,202001244,,,Esomeprazole Magnesium Trihydrate
202203716,에소메졸디알서방캡슐10밀리그램(에스오메프라졸마그네슘삼수화물),Esomezol DR SR Cap. 10mg(Esomeprazole magnesium trihydrate),한미약품(주),"Hanmi Pharm. Co.,Ltd.",2022-09-30,의약품,5290,정상,,에스오메프라졸마그네슘삼수화물,"메타아크릴산·메타아크릴산메틸공중합체(1:1),저치환도히드록시프로필셀룰로오스,크로스카르멜로오스나트륨,글리세린모노스테아레이트,폴리소르베이트80,히프로멜로오스,메타아크릴산·아크릴산에틸공중합체(1:1)30%,메타아크릴산·메타아크릴산메틸공중합체(1:2),스테아릴푸마르산나트륨,탤크,D-만니톨,히드록시프로필셀룰로오스,시트르산트리에틸,적색산화철,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,13.7,4.9,N,"8806435085405,8806435085412,8806435085429",A02BC05,,,,Esomeprazole Magnesium Trihydrate
202006760,에소메졸디알서방캡슐20밀리그램(에스오메프라졸마그네슘삼수화물),Esomezol DR SR Cap. 20mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2020-10-06,의약품,5263,정상,,에스오메프라졸마그네슘삼수화물,"메타아크릴산·메타아크릴산메틸공중합체(1:1),저치환도히드록시프로필셀룰로오스,크로스카르멜로오스나트륨,푸마르산스테아릴나트륨,글리세린모노스테아레이트,폴리소르베이트80,히프로멜로오스,메타아크릴산·아크릴산에틸공중합체(1:1)30%,메타아크릴산·메타아크릴산메틸공중합체(1:2),탤크,D-만니톨,히드록시프로필셀룰로오스,시트르산트리에틸,적색산화철,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,15.5,5.2,N,"8806435083012,8806435083005,8806435083029,8806435083036,8806435083043",A02BC05,,,,Esomeprazole Magnesium Trihydrate
202006759,에소메졸디알서방캡슐40밀리그램(에스오메프라졸마그네슘삼수화물),Esomezol DR SR Cap. 40mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2020-10-06,의약품,5262,정상,,에스오메프라졸마그네슘삼수화물,"메타아크릴산·메타아크릴산메틸공중합체(1:1),저치환도히드록시프로필셀룰로오스,크로스카르멜로오스나트륨,푸마르산스테아릴나트륨,글리세린모노스테아레이트,폴리소르베이트80,히프로멜로오스,메타아크릴산·아크릴산에틸공중합체(1:1)30%,메타아크릴산·메타아크릴산메틸공중합체(1:2),탤크,D-만니톨,히드록시프로필셀룰로오스,시트르산트리에틸,적색산화철,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,15.3,5.8,N,"8806435083128,8806435083111,8806435083104,8806435083135,8806435083142",A02BC05,,,,Esomeprazole Magnesium Trihydrate
200713519,에소메졸캡슐20밀리그램(에스오메프라졸스트론튬사수화물),Esomezol Cap. 20mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2007-12-18,의약품,504,정상,,에스오메프라졸스트론튬사수화물,"미결정셀룰로오스,디아세틸화모노글리세리드,산화티탄,오파드라이 OY-C-7000A 화이트,탤크,히프로멜로오스프탈레이트,D-만니톨,히드록시프로필셀룰로오스,캡슐",,전문의약품,완제의약품,신고,제조,,장방형,,,13.9,5.1,N,"8806435043108,8806435043115,8806435043122,8806435043139,8806435043146,8806435043153",A02BC05,,,,Esomeprazole Strontium Tetrahydrate
200711655,에소메졸캡슐40밀리그램(에스오메프라졸스트론튬사수화물),Esomezol Cap. 40mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2007-10-24,의약품,497,정상,,에스오메프라졸스트론튬사수화물,"미결정셀룰로오스,디아세틸화모노글리세리드,산화티탄,오파드라이 OY-C-7000A 화이트,탤크,히프로멜로오스프탈레이트,D-만니톨,히드록시프로필셀룰로오스,캡슐",,전문의약품,완제의약품,신고,제조,,장방형,,,15.9,5.4,N,"8806435018502,8806435018519,8806435018526,8806435018533,8806435018540,8806435018557",A02BC05,,,,Esomeprazole Strontium Tetrahydrate
202201119,에소메졸플러스정20/350밀리그램,Esomezol plus Tab. 20/350mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2022-03-21,의약품,5282,정상,,에스오메프라졸마그네슘삼수화물/수산화마그네슘,"미결정셀룰로오스,크로스포비돈,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,콜로이드성이산화규소,카르나우바납,스테아릴푸마르산나트륨,탤크,히드록시프로필셀룰로오스,적색산화철",,전문의약품,완제의약품,허가,제조,,타원형,,,15.4,7.5,N,"8806435085009,8806435085023,8806435085030,8806435085016",A02BC,,,,Esomeprazole Magnesium Trihydrate/Magnesium Hydroxide
202107076,에소메졸플러스정40/350밀리그램,Esomezol plus Tab. 40/350mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2021-10-22,의약품,5281,정상,,에스오메프라졸마그네슘삼수화물/수산화마그네슘,"미결정셀룰로오스,크로스포비돈,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,콜로이드성이산화규소,카르나우바납,스테아릴푸마르산나트륨,탤크,히드록시프로필셀룰로오스,적색산화철",,전문의약품,완제의약품,허가,제조,,타원형,,,16.4,8.1,N,"8806435084903,8806435084910,8806435084927,8806435084934",A02BC,,,,Esomeprazole Magnesium Trihydrate/Magnesium Hydroxide
201403572,에소메칸정20밀리그램(에스오메프라졸마그네슘삼수화물),Esomekhan Tab. 20mg,제이더블유중외제약(주),JW Pharmaceutical,2014-07-31,의약품,5066,정상,,에스오메프라졸마그네슘삼수화물,"오파드라이II흰색(85F18422),푸마르산스테아릴나트륨,L-아르기닌,미결정셀룰로오스,크로스포비돈,황색4호,오파드라이 분홍색(85F64732),포비돈,경질무수규산,적색40호,아크릴이즈흰색(93A18597),산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,7.9,7.9,N,"8806449137800,8806449137817",A02BC05,201403572,,,Esomeprazole Magnesium Trihydrate
201403573,에소메칸정40밀리그램(에스오메프라졸마그네슘삼수화물),Esomekhan Tab. 40mg,제이더블유중외제약(주),JW Pharmaceutical,2014-07-31,의약품,5067,정상,,에스오메프라졸마그네슘삼수화물,"오파드라이II흰색(85F18422),푸마르산스테아릴나트륨,L-아르기닌,미결정셀룰로오스,크로스포비돈,포비돈,경질무수규산,아크릴이즈흰색(93A18597),오파드라이Ⅱ빨간색(85F15458),산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,10.03,10.03,N,"8806449137701,8806449137718",A02BC05,201403573,,,Esomeprazole Magnesium Trihydrate
201600209,에소메프라정20밀리그램(에스오메프라졸마그네슘삼수화물),Esomepra Tab. 20mg(Esomeprazole Magnesium Trihydrate),풍림무약(주),"RICHWOOD TRADING COMPANY, LTD.",2016-01-12,의약품,5071,정상,,에스오메프라졸마그네슘삼수화물,"저치환도히드록시프로필셀룰로오스,푸마르산스테아릴나트륨,히프로멜로오스,오파드라이흰색(03B28796),아크릴이즈 분홍색(93A84421),D-만니톨,산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,7.3,7.3,N,"8806490014709,8806490014716",A02BC05,201600209,,,Esomeprazole Magnesium Trihydrate
201600210,에소메프라정40밀리그램(에스오메프라졸마그네슘삼수화물),Esomepra Tab. 40mg(Esomeprazole Magnesium Trihydrate),풍림무약(주),"RICHWOOD TRADING COMPANY, LTD.",2016-01-12,의약품,5072,정상,,에스오메프라졸마그네슘삼수화물,"저치환도히드록시프로필셀룰로오스,푸마르산스테아릴나트륨,히프로멜로오스,오파드라이흰색(03B28796),아크릴이즈 분홍색(93A640002),D-만니톨,산화마그네슘,시트르산트리에틸",,전문의약품,완제의약품,허가,제조,,원형,,,9,9,N,"8806490014808,8806490014815",A02BC05,201600210,,,Esomeprazole Magnesium Trihydrate
201600760,에소멜정20밀리그램(에스오메프라졸마그네슘이수화물),ESOMEL TAB. 20MG(ESOMEPRAZOLE MAGNESIUM DIHYDRATE),(주)뉴젠팜,NEWGENPHARM INC.,2016-02-05,의약품,5089,정상,,에스오메프라졸마그네슘이수화물,"아크릴리즈 분홍(93A84421),푸마르산스테아릴나트륨,L-아르기닌,미결정셀룰로오스,크로스포비돈,트리아세틴,오파드라이Ⅱ 흰색(85F18422),산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,11.6,6.4,N,"8806462042006,8806554035015,8806462042013,8806554035008",A02BC05,201600760,,,Esomeprazole Magnesium Dihydrate
201600759,에소멜정40밀리그램(에스오메프라졸마그네슘이수화물),ESOMEL TAB. 40MG(ESOMEPRAZOLE MAGNESIUM DIHYDRATE),(주)뉴젠팜,NEWGENPHARM INC.,2016-02-05,의약품,5090,정상,,에스오메프라졸마그네슘이수화물,"푸마르산스테아릴나트륨,L-아르기닌,미결정셀룰로오스,크로스포비돈,아크릴리즈 분홍(93A640002),트리아세틴,오파드라이Ⅱ 흰색(85F18422),산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.5,8.5,N,"8806462041900,8806554034919,8806462041917,8806554034902",A02BC05,201600759,,,Esomeprazole Magnesium Dihydrate
201503050,에소멜캡슐20밀리그램(에스오메프라졸마그네슘이수화물),Esomel Cap. 20mg,일성아이에스(주),"IL SUNG IS CO., LTD.",2015-05-21,의약품,5064,정상,,에스오메프라졸마그네슘과립,상하연분홍색캡슐,,전문의약품,완제의약품,허가,제조,,장방형,,,14.2,5.05,N,"8806554034209,8806554034216,8806554034223",A02BC05,201503050,,,Esomeprazole Magnesium Granules
201503049,에소멜캡슐40밀리그램(에스오메프라졸마그네슘이수화물),Esomel Cap. 40mg,일성아이에스(주),"IL SUNG IS CO., LTD.",2015-05-21,의약품,5063,정상,,에스오메프라졸마그네슘과립,상하진분홍색캡슐,,전문의약품,완제의약품,허가,제조,,장방형,,,15.7,5.57,N,"8806554034308,8806554034315,8806554034322",A02BC05,,,,Esomeprazole Magnesium Granules
202104741,에소미트정20/800밀리그램,Esomeet Tab. 20/800mg,(주)테라젠이텍스,"THERAGEN ETEX CO., LTD.",2021-06-18,의약품,5270,정상,,에스오메프라졸마그네슘삼수화물/탄산수소나트륨,"미결정셀룰로오스,아르기닌,코포비돈,스테아릴푸마르산나트륨,오파드라이분홍색 (AMBII88A540035),전분글리콜산나트륨,히드록시프로필셀룰로오스,산화마그네슘",,전문의약품,완제의약품,허가,제조,,타원형,,,16.5,8.0,N,"8806985046109,8806985046116",A02BC,202104741,,,Esomeprazole Magnesium Trihydrate/Sodium Bicarbonate
